customer_id,customer_name,email,registration_date,age,city,total_purchases,total_spent,last_purchase_date,is_active
275,Customer_0275,customer_0275@example.com,2023-10-02,56.0,Chicago,14,2986.45,2023-08-06,True
276,Customer_0276,customer_0276@example.com,2023-08-18,19.0,Phoenix,10,4466.9,2023-12-20,True
277,Customer_0277,customer_0277@example.com,2023-03-13,20.0,New York,2,967.38,2023-05-09,False
278,Customer_0278,customer_0278@example.com,2023-08-05,66.0,New York,46,440.9,2023-08-22,True
279,Customer_0279,customer_0279@example.com,2023-04-04,54.0,New York,9,1235.58,2023-06-04,True
280,  Customer_0280  ,customer_0280@example.com,2023-05-23,66.0,New York,3,3983.16,2023-04-12,True
281,Customer_0281,customer_0281@example.com,2023-08-25,73.0,New York,21,221.62,2023-07-16,True
282,Customer_0282,customer_0282@example.com,2023-05-08,34.0,Los Angeles,26,2934.89,2023-09-05,True
283,Customer_0283,customer_0283@example.com,2023-02-08,76.0,Phoenix,8,4977.42,2023-02-24,True
284,Customer_0284,customer_0284@example.com,2023-08-15,66.0,Chicago,48,4285.7,2023-05-02,False
285,Customer_0285,customer_0285@example.com,2023-10-09,19.0,Chicago,2,2631.16,2023-07-15,True
286,Customer_0286,customer_0286@example.com,2023-02-20,19.0,Chicago,6,365.02,2023-10-20,True
287,Customer_0287,customer_0287@example.com,2023-01-26,45.0,Chicago,28,4165.3,2023-07-03,True
288,Customer_0288,customer_0288@example.com,2023-11-30,71.0,Los Angeles,29,3014.94,2023-10-22,False
289,Customer_0289,customer_0289@example.com,2023-10-04,40.0,Houston,26,618.92,2023-06-01,True
290,Customer_0290,customer_0290@example.com,2023-01-08,54.0,Phoenix,25,514.59,2023-12-25,True
291,Customer_0291,customer_0291@example.com,2023-02-17,49.0,New York,12,4552.65,2023-06-01,True
292,Customer_0292,customer_0292@example.com,2023-05-02,50.0,Houston,5,3362.54,2023-01-12,True
293,Customer_0293,customer_0293@example.com,2023-03-27,18.0,Chicago,34,4154.97,2023-12-04,True
294,Customer_0294,customer_0294@example.com,2023-07-28,36.0,Houston,48,4400.95,2023-07-22,True
295,Customer_0295,customer_0295@example.com,2023-09-06,79.0,Phoenix,37,2880.27,2023-05-21,True
296,Customer_0296,customer_0296@example.com,2023-09-04,19.0,New York,15,2611.36,2023-01-05,True
297,Customer_0297,customer_0297@example.com,2023-04-20,70.0,New York,44,2180.62,2023-10-17,True
298,Customer_0298,customer_0298@example.com,2023-07-25,61.0,Phoenix,36,1618.89,2023-12-18,True
299,Customer_0299,customer_0299@example.com,2023-01-31,43.0,Phoenix,15,2201.25,2023-01-26,False
300,Customer_0300,customer_0300@example.com,2023-03-26,49.0,Chicago,43,3880.7,2023-11-07,True
301,Customer_0301,customer_0301@example.com,2023-07-14,23.0,New York,48,3029.52,2023-09-12,True
302,Customer_0302,customer_0302@example.com,2023-01-02,49.0,Houston,23,4467.99,2023-05-27,True
303,Customer_0303,customer_0303@example.com,2023-07-19,72.0,Los Angeles,6,2244.73,2023-04-28,True
304,Customer_0304,customer_0304@example.com,2023-05-16,21.0,Los Angeles,46,3055.09,2023-11-07,False
305,Customer_0305,customer_0305@example.com,2023-08-21,72.0,Phoenix,44,3174.97,2023-06-30,True
306,Customer_0306,customer_0306@example.com,2023-05-27,28.0,Chicago,43,2978.9,2023-04-23,True
307,Customer_0307,customer_0307@example.com,2023-08-05,73.0,Los Angeles,45,3528.04,2023-11-22,True
308,Customer_0308,customer_0308@example.com,2023-12-23,76.0,New York,21,1225.3,2023-04-08,True
309,Customer_0309,customer_0309@example.com,2023-10-12,34.0,Phoenix,23,2586.2,2023-11-14,True
310,Customer_0310,customer_0310@example.com,2023-12-05,55.0,Houston,43,565.91,2023-05-09,True
311,Customer_0311,customer_0311@example.com,2023-09-07,41.0,Phoenix,16,1953.33,2023-12-14,True
312,Customer_0312,customer_0312@example.com,2023-03-21,22.0,Houston,47,2463.95,2023-12-04,False
313,Customer_0313,customer_0313@example.com,2023-04-08,69.0,Phoenix,15,3278.51,2023-12-15,True
314,Customer_0314,customer_0314@example.com,2023-06-01,51.0,Phoenix,25,4755.13,2023-03-12,False
315,Customer_0315,customer_0315@example.com,2023-04-22,23.0,Phoenix,36,3023.22,2023-11-18,False
316,Customer_0316,customer_0316@example.com,2023-01-30,39.0,Houston,11,3730.79,2023-02-19,False
317,Customer_0317,customer_0317@example.com,2023-10-24,28.0,Houston,15,2556.02,2023-11-18,True
318,Customer_0318,customer_0318@example.com,2023-10-05,65.0,Phoenix,4,3188.81,2023-11-27,True
319,Customer_0319,customer_0319@example.com,2023-02-01,33.0,Los Angeles,21,401.11,2023-01-21,False
320,Customer_0320,customer_0320@example.com,2023-06-10,50.0,Chicago,13,1309.24,2023-06-08,True
321,Customer_0321,customer_0321@example.com,2023-01-30,26.0,Chicago,22,1841.17,2023-08-14,True
322,Customer_0322,customer_0322@example.com,2023-01-26,77.0,Chicago,19,2388.84,2023-01-18,False
323,Customer_0323,customer_0323@example.com,2023-10-27,76.0,Houston,34,275.96,2023-10-24,False
324,Customer_0324,customer_0324@example.com,2023-09-02,23.0,Houston,14,743.12,2023-07-06,True
325,Customer_0325,customer_0325@example.com,2023-09-15,33.0,Los Angeles,4,1420.23,2023-03-09,True
326,Customer_0326,customer_0326@example.com,2023-09-29,46.0,Chicago,48,4859.09,2023-02-16,True
327,Customer_0327,customer_0327@example.com,2023-03-22,20.0,Chicago,46,1690.17,2023-06-01,False
328,Customer_0328,customer_0328@example.com,2023-01-30,37.0,Phoenix,27,2436.1,2023-06-17,False
329,Customer_0329,customer_0329@example.com,2023-09-18,77.0,Houston,29,1020.68,2023-08-01,True
330,Customer_0330,customer_0330@example.com,2023-02-11,76.0,Chicago,47,3073.36,2023-03-31,True
331,Customer_0331,customer_0331@example.com,2023-04-06,53.0,Los Angeles,28,1439.38,2023-04-13,False
332,Customer_0332,customer_0332@example.com,2023-02-05,36.0,Los Angeles,35,1074.61,2023-03-09,True
333,Customer_0333,customer_0333@example.com,2023-11-01,43.0,Chicago,8,2607.03,2023-10-04,True
334,Customer_0334,customer_0334@example.com,2023-02-04,20.0,Houston,16,77.25,2023-07-07,False
335,Customer_0335,customer_0335@example.com,2023-12-12,36.0,Los Angeles,42,87.94,2023-09-29,True
336,Customer_0336,customer_0336@example.com,2023-05-01,37.0,Phoenix,36,1134.39,2023-09-14,True
337,Customer_0337,customer_0337@example.com,2023-07-26,49.0,Los Angeles,30,231.77,2023-05-20,True
338,Customer_0338,customer_0338@example.com,2023-03-03,24.0,New York,18,584.73,2023-03-26,True
339,Customer_0339,customer_0339@example.com,2023-10-19,69.0,New York,2,1727.36,2023-05-12,False
340,Customer_0340,customer_0340@example.com,2023-05-07,58.0,Houston,49,4022.8,2023-09-04,True
341,Customer_0341,customer_0341@example.com,2023-10-24,50.0,Chicago,13,2881.64,2023-06-01,False
342,Customer_0342,customer_0342@example.com,2023-11-01,57.0,Houston,4,2587.71,2023-06-23,True
343,Customer_0343,customer_0343@example.com,2023-01-21,56.0,Houston,26,1502.77,2023-02-28,True
344,Customer_0344,customer_0344@example.com,2023-11-14,35.0,Houston,25,4662.18,2023-08-28,True
345,Customer_0345,customer_0345@example.com,2023-02-11,57.0,Houston,30,2015.22,2023-02-08,True
346,Customer_0346,customer_0346@example.com,2023-08-03,18.0,Phoenix,11,481.11,2023-03-14,True
347,Customer_0347,customer_0347@example.com,2023-12-03,,Phoenix,7,3104.48,2023-04-26,True
348,Customer_0348,customer_0348@example.com,2023-10-26,45.0,Los Angeles,31,613.5,2023-12-13,True
349,Customer_0349,customer_0349@example.com,2023-10-17,74.0,New York,44,1758.85,2023-12-12,True
350,Customer_0350,customer_0350@example.com,2023-09-25,42.0,Houston,10,2561.69,2023-07-23,False
351,Customer_0351,customer_0351@example.com,2023-06-11,67.0,Los Angeles,39,4377.4,2023-10-13,True
352,Customer_0352,customer_0352@example.com,2023-05-14,40.0,New York,13,2493.06,2023-07-07,False
353,Customer_0353,customer_0353@example.com,2023-04-15,48.0,Chicago,31,3526.18,2023-02-16,True
354,Customer_0354,customer_0354@example.com,2023-12-09,47.0,Phoenix,7,4964.44,2023-07-22,True
355,Customer_0355,customer_0355@example.com,2023-06-10,59.0,New York,49,700.87,2023-01-08,True
356,Customer_0356,customer_0356@example.com,2023-05-03,52.0,Chicago,42,1409.92,2023-05-16,True
357,Customer_0357,customer_0357@example.com,2023-05-16,24.0,New York,42,2003.15,2023-10-02,True
358,Customer_0358,customer_0358@example.com,2023-07-22,77.0,Phoenix,36,2138.05,2023-03-05,False
359,Customer_0359,customer_0359@example.com,2023-03-09,33.0,Phoenix,20,2084.55,2023-08-21,False
360,Customer_0360,customer_0360@example.com,2023-12-10,43.0,Los Angeles,4,4542.67,2023-07-08,True
361,Customer_0361,customer_0361@example.com,2023-11-27,65.0,Houston,7,3584.46,2023-12-11,True
362,Customer_0362,customer_0362@example.com,2023-06-03,74.0,New York,1,3059.13,2023-12-11,False
363,Customer_0363,customer_0363@example.com,2023-08-23,69.0,New York,44,1581.39,2023-05-15,True
364,Customer_0364,customer_0364@example.com,2023-06-11,77.0,Chicago,45,4127.76,2023-10-27,False
365,Customer_0365,customer_0365@example.com,2023-02-07,66.0,Phoenix,42,4777.55,2023-07-15,False
366,Customer_0366,customer_0366@example.com,2023-01-05,19.0,New York,47,4114.93,2023-11-23,False
367,Customer_0367,customer_0367@example.com,2023-08-23,18.0,Phoenix,13,57.75,2023-07-10,True
368,Customer_0368,customer_0368@example.com,2023-11-15,65.0,New York,22,3200.19,2023-02-25,True
369,Customer_0369,customer_0369@example.com,2023-10-16,79.0,Los Angeles,21,303.12,2023-12-12,True
370,Customer_0370,customer_0370@example.com,2023-02-21,29.0,Houston,22,1325.16,2023-04-30,True
371,Customer_0371,customer_0371@example.com,2023-02-07,22.0,New York,28,344.65,2023-08-30,False
372,Customer_0372,customer_0372@example.com,2023-10-03,54.0,Phoenix,9,3038.79,2023-01-13,True
373,Customer_0373,customer_0373@example.com,2023-04-20,49.0,Los Angeles,26,3448.62,2023-11-14,True
374,Customer_0374,customer_0374@example.com,2023-09-17,76.0,New York,9,616.71,2023-10-15,False
375,Customer_0375,customer_0375@example.com,2023-05-16,,Chicago,15,1950.0,2023-06-17,False
376,Customer_0376,customer_0376@example.com,2023-03-09,26.0,Houston,10,2308.37,2023-11-09,False
377,Customer_0377,customer_0377@example.com,2023-06-28,58.0,New York,24,1876.81,2023-04-24,False
378,Customer_0378,customer_0378@example.com,2023-02-05,52.0,Los Angeles,42,649.07,2023-11-28,True
379,Customer_0379,customer_0379@example.com,2023-05-06,36.0,Chicago,8,2123.79,2023-02-02,True
380,Customer_0380,customer_0380@example.com,2023-07-09,65.0,Los Angeles,24,3768.33,2023-11-22,False
381,Customer_0381,customer_0381@example.com,2023-05-26,33.0,Los Angeles,16,401.49,2023-08-26,True
382,Customer_0382,customer_0382@example.com,2023-03-22,20.0,Chicago,49,446.89,2023-12-25,True
383,Customer_0383,customer_0383@example.com,2023-08-13,37.0,Los Angeles,26,1806.12,2023-06-04,True
384,Customer_0384,customer_0384@example.com,2023-10-06,41.0,Chicago,27,4711.54,2023-11-29,True
385,Customer_0385,customer_0385@example.com,2023-12-27,71.0,New York,37,3359.43,2023-07-29,False
386,Customer_0386,customer_0386@example.com,2023-06-04,73.0,Chicago,4,3409.42,2023-03-01,True
387,Customer_0387,customer_0387@example.com,2023-11-10,50.0,Chicago,24,1841.5,2023-03-13,True
388,Customer_0388,customer_0388@example.com,2023-12-01,41.0,Houston,19,2988.62,2023-01-24,True
389,Customer_0389,customer_0389@example.com,2023-09-28,69.0,Chicago,36,100.15,2023-01-20,True
390,Customer_0390,customer_0390@example.com,2023-01-05,28.0,Chicago,39,3198.68,2023-06-05,True
391,Customer_0391,customer_0391@example.com,2023-12-08,66.0,New York,10,4570.77,2023-09-10,True
392,Customer_0392,customer_0392@example.com,2023-10-11,25.0,Houston,25,3082.24,2023-03-01,False
393,Customer_0393,customer_0393@example.com,2023-06-03,53.0,Phoenix,18,4374.81,2023-02-19,True
394,Customer_0394,customer_0394@example.com,2023-12-06,55.0,New York,19,3633.67,2023-05-01,True
395,Customer_0395,customer_0395@example.com,2023-02-23,57.0,New York,36,646.76,2023-10-03,True
396,Customer_0396,customer_0396@example.com,2023-03-10,37.0,Phoenix,10,4517.14,2023-03-11,True
397,Customer_0397,customer_0397@example.com,2023-05-16,79.0,Chicago,33,378.9,2023-07-18,True
398,Customer_0398,customer_0398@example.com,2023-03-01,52.0,Los Angeles,5,2693.14,2023-08-21,False
399,Customer_0399,customer_0399@example.com,2023-02-24,65.0,Houston,47,753.58,2023-07-09,True
400,Customer_0400,customer_0400@example.com,2023-10-11,79.0,Los Angeles,49,107.95,2023-12-10,False
401,Customer_0401,customer_0401@example.com,2023-03-21,42.0,Phoenix,35,2139.07,2023-12-23,True
402,Customer_0402,customer_0402@example.com,2023-05-20,52.0,New York,44,1510.45,2023-10-04,True
403,Customer_0403,customer_0403@example.com,2023-05-25,42.0,New York,34,2455.7,2023-08-03,True
404,Customer_0404,customer_0404@example.com,2023-11-06,46.0,Houston,33,2907.14,2023-10-28,False
405,Customer_0405,customer_0405@example.com,2023-04-18,35.0,New York,21,266.51,2023-03-21,True
406,Customer_0406,customer_0406@example.com,2023-06-25,63.0,New York,17,658.87,2023-08-01,True
407,Customer_0407,customer_0407@example.com,2023-04-15,35.0,Houston,22,2815.28,2023-12-02,True
408,Customer_0408,customer_0408@example.com,2023-12-18,19.0,Houston,48,1748.68,2023-02-20,True
409,Customer_0409,customer_0409@example.com,2023-11-21,71.0,Phoenix,37,3659.41,2023-09-08,True
410,Customer_0410,customer_0410@example.com,2023-05-16,52.0,New York,15,3278.84,2023-11-12,True
411,Customer_0411,customer_0411@example.com,2023-09-16,33.0,New York,35,4235.74,2023-07-28,True
412,Customer_0412,customer_0412@example.com,2023-09-08,78.0,Phoenix,28,3477.84,2023-05-24,True
413,Customer_0413,customer_0413@example.com,2023-05-09,58.0,Chicago,7,2178.16,2023-01-17,True
414,Customer_0414,customer_0414@example.com,2023-01-27,53.0,Chicago,32,3381.18,2023-12-20,False
415,Customer_0415,customer_0415@example.com,2023-02-17,50.0,Chicago,11,1413.14,2023-07-09,False
416,Customer_0416,customer_0416@example.com,2023-11-21,21.0,Phoenix,10,1566.25,2023-04-22,False
417,Customer_0417,customer_0417@example.com,2023-08-05,50.0,New York,9,3955.48,2023-08-16,True
418,Customer_0418,customer_0418@example.com,2023-05-22,,Phoenix,14,2259.78,2023-08-16,True
419,Customer_0419,customer_0419@example.com,2023-01-23,38.0,Phoenix,13,4001.98,2023-05-01,True
420,Customer_0420,customer_0420@example.com,2023-01-02,65.0,Chicago,25,4120.99,2023-07-05,True
421,Customer_0421,customer_0421@example.com,2023-06-20,37.0,Los Angeles,2,4294.93,2023-02-20,True
422,Customer_0422,customer_0422@example.com,2023-03-08,73.0,New York,35,4587.34,2023-12-18,True
423,Customer_0423,customer_0423@example.com,2023-11-23,25.0,Chicago,7,2183.38,2023-07-08,True
424,Customer_0424,customer_0424@example.com,2023-05-15,24.0,Los Angeles,21,1628.39,2023-10-06,True
425,Customer_0425,customer_0425@example.com,2023-03-24,20.0,Los Angeles,18,2931.88,2023-11-27,False
426,Customer_0426,customer_0426@example.com,2023-08-15,34.0,Houston,3,1887.3,2023-07-03,True
427,Customer_0427,customer_0427@example.com,2023-10-10,50.0,New York,42,3025.32,2023-02-01,True
428,Customer_0428,customer_0428@example.com,2023-12-28,65.0,Los Angeles,39,3542.65,2023-07-23,True
429,Customer_0429,customer_0429@example.com,2023-08-07,29.0,Chicago,41,3457.6,2023-05-22,True
430,Customer_0430,customer_0430@example.com,2023-10-15,76.0,Houston,49,1904.04,2023-04-08,True
431,Customer_0431,customer_0431@example.com,2023-01-05,68.0,New York,11,875.96,2023-03-04,False
432,Customer_0432,customer_0432@example.com,2023-02-27,,Phoenix,39,2181.12,2023-08-21,False
433,Customer_0433,customer_0433@example.com,2023-02-08,,Chicago,24,755.84,2023-02-16,True
434,  Customer_0434  ,customer_0434@example.com,2023-12-20,39.0,Los Angeles,46,4455.98,2023-12-06,False
435,Customer_0435,customer_0435@example.com,2023-03-18,63.0,Los Angeles,19,1762.09,2023-04-19,False
436,Customer_0436,customer_0436@example.com,2023-10-07,47.0,Chicago,4,814.58,2023-11-25,False
437,Customer_0437,customer_0437@example.com,2023-01-19,55.0,Los Angeles,26,175.97,2023-11-24,False
438,Customer_0438,customer_0438@example.com,2023-07-09,55.0,Houston,38,3246.82,2023-11-02,True
439,Customer_0439,customer_0439@example.com,2023-10-26,62.0,New York,42,3202.67,2023-01-11,True
440,Customer_0440,customer_0440@example.com,2023-10-10,68.0,Houston,32,1735.99,2023-01-26,True
441,Customer_0441,customer_0441@example.com,2023-03-17,71.0,Los Angeles,39,404.97,2023-06-20,True
442,Customer_0442,customer_0442@example.com,2023-08-09,25.0,Phoenix,45,2077.66,2023-05-05,False
443,Customer_0443,customer_0443@example.com,2023-03-07,44.0,New York,46,1590.53,2023-03-06,True
444,Customer_0444,customer_0444@example.com,2023-01-22,44.0,New York,36,3401.75,2023-10-17,False
445,Customer_0445,customer_0445@example.com,2023-06-07,51.0,Chicago,40,3048.61,2023-04-16,False
446,Customer_0446,customer_0446@example.com,2023-07-06,38.0,Chicago,37,1854.74,2023-02-05,False
447,Customer_0447,customer_0447@example.com,2023-01-21,47.0,Phoenix,33,1128.57,2023-10-11,False
448,Customer_0448,customer_0448@example.com,2023-07-03,50.0,New York,36,4940.78,2023-04-17,True
449,Customer_0449,customer_0449@example.com,2023-04-18,45.0,Phoenix,3,2297.31,2023-10-28,True
450,Customer_0450,customer_0450@example.com,2023-12-16,64.0,Chicago,9,3456.96,2023-04-21,True
451,Customer_0451,customer_0451@example.com,2023-05-08,50.0,Chicago,8,745.74,2023-04-30,True
452,Customer_0452,customer_0452@example.com,2023-12-08,22.0,New York,33,2453.67,2023-06-18,True
453,Customer_0453,customer_0453@example.com,2023-02-22,77.0,Houston,6,186.31,2023-03-17,True
454,Customer_0454,customer_0454@example.com,2023-07-01,78.0,Los Angeles,41,2552.0,2023-11-02,False
455,Customer_0455,customer_0455@example.com,2023-10-14,65.0,Chicago,39,4821.89,2023-01-02,True
456,Customer_0456,customer_0456@example.com,2023-07-28,,Chicago,4,1951.82,2023-05-22,True
457,Customer_0457,customer_0457@example.com,2023-11-14,21.0,Houston,13,243.03,2023-03-16,True
458,Customer_0458,customer_0458@example.com,2023-03-21,52.0,Houston,49,203.23,2023-03-08,True
459,Customer_0459,customer_0459@example.com,2023-05-02,66.0,Phoenix,2,1970.53,2023-10-04,True
460,Customer_0460,customer_0460@example.com,2023-03-25,34.0,Phoenix,5,842.12,2023-05-09,False
461,Customer_0461,customer_0461@example.com,2023-04-01,61.0,Los Angeles,44,165.59,2023-03-31,True
462,Customer_0462,customer_0462@example.com,2023-07-31,45.0,Los Angeles,27,3793.26,2023-02-26,False
463,Customer_0463,customer_0463@example.com,2023-01-13,47.0,New York,32,2319.69,2023-12-05,True
464,Customer_0464,customer_0464@example.com,2023-04-02,46.0,Phoenix,21,1481.76,2023-01-14,False
465,Customer_0465,customer_0465@example.com,2023-06-20,63.0,Chicago,8,4505.41,2023-03-09,True
466,Customer_0466,customer_0466@example.com,2023-07-30,70.0,Phoenix,38,624.89,2023-01-08,True
467,  Customer_0467  ,customer_0467@example.com,2023-12-09,23.0,Chicago,8,4781.8,2023-07-03,True
468,Customer_0468,customer_0468@example.com,2023-05-08,52.0,Houston,3,1604.14,2023-05-02,False
469,Customer_0469,customer_0469@example.com,2023-05-17,77.0,Phoenix,44,4447.6,2023-10-29,True
470,Customer_0470,customer_0470@example.com,2023-03-23,58.0,Houston,3,3034.57,2023-06-15,True
471,Customer_0471,customer_0471@example.com,2023-12-26,54.0,Los Angeles,22,4142.2,2023-01-09,False
472,Customer_0472,customer_0472@example.com,2023-02-25,41.0,Los Angeles,6,4920.87,2023-03-31,False
473,Customer_0473,customer_0473@example.com,2023-07-15,46.0,New York,2,1477.61,2023-05-16,True
474,Customer_0474,customer_0474@example.com,2023-01-20,66.0,Phoenix,23,4807.62,2023-01-27,False
475,Customer_0475,customer_0475@example.com,2023-08-29,63.0,Houston,44,1977.94,2023-03-06,True
476,Customer_0476,customer_0476@example.com,2023-04-24,70.0,Chicago,2,1958.28,2023-08-04,True
477,Customer_0477,customer_0477@example.com,2023-04-13,,Los Angeles,38,1734.92,2023-09-27,True
478,Customer_0478,customer_0478@example.com,2023-08-24,52.0,Los Angeles,17,2729.97,2023-02-28,False
479,Customer_0479,customer_0479@example.com,2023-06-29,,Chicago,35,813.02,2023-02-02,False
480,Customer_0480,customer_0480@example.com,2023-06-06,50.0,Houston,34,2790.87,2023-09-01,True
481,Customer_0481,customer_0481@example.com,2023-04-27,69.0,Houston,23,2731.44,2023-08-18,True
482,Customer_0482,customer_0482@example.com,2023-04-25,78.0,Phoenix,30,3821.41,2023-07-05,True
483,Customer_0483,customer_0483@example.com,2023-01-13,38.0,Phoenix,8,4176.57,2023-09-20,False
484,Customer_0484,customer_0484@example.com,2023-12-04,,New York,22,2230.18,2023-10-31,False
485,Customer_0485,customer_0485@example.com,2023-04-09,40.0,Los Angeles,44,1546.55,2023-02-25,True
486,Customer_0486,customer_0486@example.com,2023-07-24,50.0,Phoenix,36,1333.71,2023-08-20,False
487,Customer_0487,customer_0487@example.com,2023-06-18,20.0,Houston,5,1013.39,2023-09-15,False
488,Customer_0488,customer_0488@example.com,2023-05-23,35.0,Chicago,13,335.36,2023-04-24,True
489,Customer_0489,customer_0489@example.com,2023-02-05,42.0,Houston,29,1745.12,2023-11-11,True
490,Customer_0490,customer_0490@example.com,2023-05-23,59.0,Los Angeles,31,1387.73,2023-01-23,True
491,Customer_0491,customer_0491@example.com,2023-06-29,48.0,Houston,47,4833.77,2023-12-04,True
492,Customer_0492,customer_0492@example.com,2023-11-25,,New York,16,2810.66,2023-09-24,True
493,Customer_0493,customer_0493@example.com,2023-09-18,75.0,Los Angeles,42,1769.02,2023-06-04,True
494,Customer_0494,customer_0494@example.com,2023-07-24,20.0,Chicago,30,2923.31,2023-08-23,False
495,Customer_0495,customer_0495@example.com,2023-12-14,57.0,New York,16,739.02,2023-11-26,True
496,Customer_0496,customer_0496@example.com,2023-10-02,63.0,Los Angeles,12,2248.02,2023-01-16,True
497,Customer_0497,customer_0497@example.com,2023-06-19,41.0,Chicago,17,3149.86,2023-02-01,True
498,Customer_0498,customer_0498@example.com,2023-01-15,67.0,New York,16,2470.04,2023-09-03,True
499,Customer_0499,customer_0499@example.com,2023-03-01,49.0,New York,12,2038.81,2023-07-25,True
500,Customer_0500,customer_0500@example.com,2023-05-14,64.0,Los Angeles,8,4969.55,2023-08-07,True
501,Customer_0501,customer_0501@example.com,2023-04-02,39.0,Phoenix,20,4407.56,2023-12-18,True
502,Customer_0502,customer_0502@example.com,2023-10-25,40.0,New York,3,3135.86,2023-02-25,True
503,Customer_0503,customer_0503@example.com,2023-05-16,,New York,16,2868.42,2023-09-09,True
504,Customer_0504,customer_0504@example.com,2023-01-20,44.0,Chicago,30,3122.27,2023-12-31,True
505,Customer_0505,customer_0505@example.com,2023-02-25,59.0,Houston,45,1046.49,2023-08-16,False
506,Customer_0506,customer_0506@example.com,2023-11-02,19.0,Los Angeles,23,2005.93,2023-02-07,True
507,Customer_0507,customer_0507@example.com,2023-08-11,43.0,Los Angeles,28,245.32,2023-02-11,True
508,Customer_0508,customer_0508@example.com,2023-06-26,34.0,Phoenix,40,2403.95,2023-06-14,False
509,Customer_0509,customer_0509@example.com,2023-06-10,,Phoenix,5,2737.97,2023-11-08,True
510,Customer_0510,customer_0510@example.com,2023-08-12,50.0,Los Angeles,20,1177.36,2023-03-17,True
511,Customer_0511,customer_0511@example.com,2023-11-07,26.0,Phoenix,40,4821.94,2023-02-03,False
512,Customer_0512,customer_0512@example.com,2023-09-19,60.0,Chicago,44,4551.8,2023-03-06,True
513,Customer_0513,customer_0513@example.com,2023-03-01,71.0,Los Angeles,1,3624.61,2023-05-21,True
514,Customer_0514,customer_0514@example.com,2023-07-17,65.0,Phoenix,30,2690.26,2023-11-16,False
515,Customer_0515,customer_0515@example.com,2023-10-23,56.0,Los Angeles,21,4356.35,2023-11-21,False
516,Customer_0516,customer_0516@example.com,2023-04-08,46.0,Houston,20,696.73,2023-10-27,False
517,Customer_0517,customer_0517@example.com,2023-05-11,59.0,New York,6,3963.02,2023-10-08,True
518,Customer_0518,customer_0518@example.com,2023-01-23,72.0,Los Angeles,22,667.86,2023-12-31,True
519,Customer_0519,customer_0519@example.com,2023-12-29,43.0,New York,18,3981.34,2023-06-16,True
520,Customer_0520,customer_0520@example.com,2023-08-12,52.0,Phoenix,8,1415.05,2023-07-15,True
521,Customer_0521,customer_0521@example.com,2023-01-01,67.0,New York,39,4391.6,2023-11-02,True
522,Customer_0522,customer_0522@example.com,2023-09-24,42.0,Los Angeles,32,4723.01,2023-09-29,True
523,Customer_0523,customer_0523@example.com,2023-10-03,41.0,Houston,33,786.54,2023-05-31,False
524,Customer_0524,customer_0524@example.com,2023-12-18,30.0,Phoenix,16,2340.24,2023-08-21,True
525,Customer_0525,customer_0525@example.com,2023-12-10,,Los Angeles,12,4905.89,2023-09-16,True
526,Customer_0526,customer_0526@example.com,2023-04-11,75.0,Phoenix,38,2442.87,2023-11-06,True
527,Customer_0527,customer_0527@example.com,2023-07-06,24.0,Chicago,34,4324.56,2023-08-09,True
528,Customer_0528,customer_0528@example.com,2023-08-09,74.0,New York,14,2964.22,2023-02-20,True
529,Customer_0529,customer_0529@example.com,2023-02-05,53.0,Chicago,36,1907.88,2023-12-26,True
530,Customer_0530,customer_0530@example.com,2023-12-07,62.0,Los Angeles,33,1464.63,2023-02-28,True
531,Customer_0531,customer_0531@example.com,2023-06-19,37.0,Houston,23,1055.95,2023-12-02,True
532,Customer_0532,customer_0532@example.com,2023-11-16,18.0,Phoenix,45,3820.9,2023-11-30,False
533,Customer_0533,customer_0533@example.com,2023-06-10,,New York,2,1963.38,2023-10-10,False
534,Customer_0534,customer_0534@example.com,2023-12-06,63.0,Phoenix,41,2580.81,2023-04-21,True
535,Customer_0535,customer_0535@example.com,2023-03-05,33.0,Los Angeles,21,2487.01,2023-08-09,True
536,Customer_0536,customer_0536@example.com,2023-06-03,31.0,Phoenix,2,2907.53,2023-08-20,False
537,Customer_0537,customer_0537@example.com,2023-09-17,29.0,New York,27,4334.61,2023-04-27,False
538,Customer_0538,customer_0538@example.com,2023-06-08,68.0,Los Angeles,9,4904.66,2023-07-31,True
539,Customer_0539,customer_0539@example.com,2023-12-08,,Phoenix,1,2067.54,2023-06-23,False
540,Customer_0540,customer_0540@example.com,2023-07-29,32.0,Houston,11,4146.22,2023-08-21,True
541,  Customer_0541  ,customer_0541@example.com,2023-06-17,45.0,Los Angeles,3,3834.41,2023-07-24,False
542,Customer_0542,customer_0542@example.com,2023-07-26,51.0,Los Angeles,23,2888.97,2023-08-01,False
543,Customer_0543,customer_0543@example.com,2023-12-23,19.0,Houston,26,4782.43,2023-02-18,True
544,Customer_0544,customer_0544@example.com,2023-06-01,49.0,Chicago,4,1042.35,2023-06-10,False
545,Customer_0545,customer_0545@example.com,2023-10-11,40.0,New York,18,590.86,2023-08-07,True
546,Customer_0546,customer_0546@example.com,2023-03-07,39.0,Chicago,6,4277.11,2023-06-10,False
547,Customer_0547,customer_0547@example.com,2023-04-09,68.0,Phoenix,35,2223.79,2023-12-07,True
548,Customer_0548,customer_0548@example.com,2023-08-04,42.0,Houston,22,4242.5,2023-05-11,False
549,Customer_0549,customer_0549@example.com,2023-12-07,75.0,Chicago,43,4470.8,2023-07-11,True
